 moveaway(Light) moveaway(All) #; build(All,2,Left) #;-1
 moveToUnit(Heavy,Enemy,random) harvest(2) #; moveToUnit(Heavy,Enemy,strongest) #;-1
 train(All,20,Right) moveToUnit(Worker,Enemy,weakest) #; attack(All,strongest) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; harvest(3) build(All,2,Right) harvest(2) #;0
 train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #; attack(Worker,closest) #;0
 moveaway(Heavy) moveaway(Heavy) moveaway(All) build(All,1,Right) moveaway(Heavy) moveaway(Heavy) moveaway(Heavy) #; moveaway(Worker) attack(Worker,weakest) #;-1
 harvest(2) #; moveaway(Light) harvest(4) attack(Worker,strongest) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; build(Barrack,2,Left) harvest(3) attack(Ranged,random) build(All,1,Right) harvest(3) attack(All,weakest) #;0
 moveToUnit(All,Ally,closest) build(Base,2,Left) #; moveToUnit(Heavy,Ally,farthest) build(All,2,Left) #;-1
 moveaway(All) build(Base,2,Right) attack(Ranged,farthest) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 moveToUnit(All,Ally,strongest) train(Heavy,20,Left) harvest(2) harvest(2) build(All,2,Left) build(All,2,Up) #; harvest(3) build(All,2,Right) harvest(2) #;-1
 moveaway(All) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;1
 moveToUnit(All,Enemy,farthest) #; moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #;-1
 train(Worker,20,EnemyDir) #; attack(Worker,random) train(Worker,20,Up) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; attack(All,mostHealthy) #;1
 train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) #; train(Worker,20,EnemyDir) attack(All,closest) #;-1
 moveToUnit(Heavy,Enemy,random) harvest(2) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(All,weakest) moveToUnit(Light,Ally,farthest) attack(Worker,random) #; attack(All,mostHealthy) train(All,20,EnemyDir) #;-1
 moveaway(Worker) attack(Light,random) moveToUnit(Ranged,Ally,random) train(Ranged,20,Right) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 build(All,2,Down) attack(Heavy,weakest) build(All,2,Right) moveaway(All) harvest(3) build(All,2,Right) moveaway(All) harvest(3) moveaway(All) harvest(3) build(All,2,Down) build(All,2,Down) #; moveaway(Light) moveaway(All) #;-1
 moveaway(Worker) attack(Worker,weakest) #; attack(Worker,random) train(All,20,EnemyDir) #;1
 attack(Worker,random) train(Worker,20,Up) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 moveaway(Light) harvest(4) attack(Worker,strongest) #; attack(All,weakest) #;1
 moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #; attack(Light,farthest) #;0
 moveToUnit(All,Enemy,farthest) #; attack(All,weakest) moveToUnit(Light,Ally,farthest) attack(Worker,random) #;1
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; moveToUnit(All,Ally,closest) build(Base,2,Left) #;-1
 train(Worker,20,EnemyDir) attack(All,weakest) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;0
 build(Barrack,2,Down) build(All,1,Left) moveaway(Light) harvest(1) #; attack(Heavy,closest) #;-1
 train(Heavy,20,Left) attack(All,closest) #; moveToUnit(Light,Enemy,strongest) attack(Worker,closest) train(Light,20,Left) harvest(4) build(Base,1,Down) harvest(4) harvest(3) #;-1
 attack(All,weakest) #; moveaway(Worker) attack(Worker,weakest) #;-1
 attack(All,strongest) #; moveToUnit(Heavy,Enemy,random) harvest(2) #;0
 train(Worker,20,EnemyDir) attack(All,closest) #; moveaway(Light) moveaway(All) #;0
  moveToUnit(Heavy,Enemy,random) harvest(2) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 harvest(1) train(Light,20,Up) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(Light,farthest) attack(Light,farthest) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;0
 attack(All,closest) train(Worker,20,EnemyDir) #; build(Barrack,2,Down) harvest(1) #;0
 attack(Light,mostHealthy) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;-1
 train(Worker,20,EnemyDir) harvest(1) #; train(Worker,20,EnemyDir) attack(Light,random) #;-1
 train(Worker,20,EnemyDir) harvest(1) #; attack(Ranged,strongest) train(Worker,20,EnemyDir) train(Worker,20,EnemyDir) attack(Ranged,strongest) #;-1
 moveaway(Worker) #; train(Worker,20,EnemyDir) harvest(1) #;-1
 train(Worker,20,EnemyDir) attack(Worker,lessHealthy) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;0
 build(Barrack,2,Left) harvest(3) attack(All,weakest) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; train(Worker,20,EnemyDir) harvest(3) #;0
 moveaway(Light) #; harvest(3) moveToUnit(Light,Enemy,lessHealthy) harvest(4) #;-1
 train(Worker,20,EnemyDir) harvest(1) #; attack(Worker,closest) #;1
 attack(Light,mostHealthy) #; moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #;-1
 train(Worker,20,Up) attack(All,closest) build(Base,1,Left) train(Worker,20,Up) #; train(Worker,20,EnemyDir) attack(All,weakest) #;0
 attack(Worker,lessHealthy) harvest(2) train(Worker,20,EnemyDir) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 harvest(4) #; moveaway(Light) #;-1
 build(Base,1,Right) harvest(2) harvest(1) #; moveaway(Ranged) harvest(1) harvest(3) #;-1
 harvest(4) harvest(4) build(All,2,Left) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) attack(Light,random) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(Light,farthest) attack(Light,farthest) #;1
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; attack(Worker,lessHealthy) harvest(1) attack(All,random) build(All,1,Left) #;1
 train(Worker,20,EnemyDir) harvest(1) #; moveToUnit(Ranged,Enemy,farthest) train(Light,20,EnemyDir) attack(Worker,mostHealthy) #;-1
 build(Barrack,2,Left) harvest(3) attack(All,weakest) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; moveToUnit(Worker,Enemy,farthest) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; moveaway(Heavy) #;0
 build(Barrack,2,Down) harvest(1) #; build(Base,1,Right) harvest(2) harvest(1) #;-1
 attack(Worker,strongest) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 train(Worker,20,EnemyDir) attack(Ranged,mostHealthy) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(Worker,closest) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(Worker,lessHealthy) attack(All,lessHealthy) train(Worker,20,EnemyDir) #;1
 moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #; attack(All,closest) harvest(2) harvest(2) #;1
 train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) harvest(1) #;-1
 build(Base,1,Right) harvest(2) harvest(1) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; harvest(1) harvest(4) #;0
 moveToUnit(Heavy,Enemy,random) harvest(2) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 moveaway(All) #; train(Worker,20,EnemyDir) harvest(1) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; train(Worker,20,EnemyDir) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;0
 train(Worker,20,EnemyDir) attack(All,closest) #; moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #;0
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(Heavy,lessHealthy) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; attack(Ranged,strongest) train(Worker,20,EnemyDir) train(Worker,20,EnemyDir) attack(Ranged,strongest) #;0
 moveaway(Light) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 moveToUnit(Worker,Enemy,farthest) #; moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #;-1
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; build(All,1,Left) train(All,20,Down) moveaway(Worker) attack(All,mostHealthy) moveaway(Ranged) harvest(3) build(Base,1,Up) #;-1
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; moveToUnit(Ranged,Enemy,farthest) train(Light,20,EnemyDir) attack(Worker,mostHealthy) #;0
 moveaway(Worker) #; build(Base,1,Right) harvest(2) harvest(1) #;-1
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; harvest(4) harvest(4) build(All,2,Left) #;-1
 moveaway(Light) build(All,2,Down) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 attack(Worker,lessHealthy) harvest(1) attack(All,random) build(All,1,Left) #; moveaway(Light) #;0
 attack(Heavy,weakest) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 train(Worker,20,EnemyDir) harvest(2) attack(Worker,lessHealthy) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;0
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; train(Heavy,20,EnemyDir) moveToUnit(Worker,Ally,random) build(Base,2,Right) #;0
 attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 train(Worker,20,Up) train(Light,20,Right) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 attack(Heavy,mostHealthy) train(Worker,20,Right) moveToUnit(All,Ally,farthest) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) train(Worker,20,EnemyDir) #;-1
 train(Worker,20,EnemyDir) attack(All,weakest) #; build(Base,1,Right) harvest(2) harvest(1) #;0
 moveaway(Ranged) moveaway(Ranged) build(All,2,Down) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Heavy,20,Right) attack(All,closest) train(Heavy,20,Right) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) harvest(1) #;0
 attack(All,closest) train(Worker,20,EnemyDir) #; train(Worker,20,EnemyDir) harvest(1) #;0
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(Heavy,mostHealthy) train(Worker,20,Right) moveToUnit(All,Ally,farthest) #;0
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; harvest(2) build(Barrack,1,Down) #;0
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #;-1
 moveToUnit(Light,Ally,lessHealthy) moveaway(Light) #; build(Base,1,Right) harvest(2) harvest(1) #;-1
 moveaway(Worker) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 moveToUnit(Heavy,Enemy,random) harvest(2) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; attack(Heavy,mostHealthy) train(Worker,20,Right) moveToUnit(All,Ally,farthest) #;-1
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; attack(All,closest) train(Worker,20,EnemyDir) attack(Ranged,strongest) #;1
 moveToUnit(Ranged,Enemy,farthest) harvest(3) moveToUnit(Worker,Enemy,farthest) harvest(3) #; attack(Heavy,weakest) attack(Light,mostHealthy) #;-1
 moveToUnit(Worker,Enemy,farthest) #; moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #;-1
 train(Worker,20,EnemyDir) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #; train(Light,20,Right) harvest(2) build(Base,2,Left) #;-1
 attack(Ranged,strongest) train(Worker,20,EnemyDir) train(Worker,20,EnemyDir) attack(Ranged,strongest) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 attack(Worker,lessHealthy) attack(All,lessHealthy) train(Worker,20,EnemyDir) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;0
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) harvest(1) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) attack(Ranged,mostHealthy) #;-1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; moveToUnit(Heavy,Ally,mostHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(All,closest) train(Worker,20,EnemyDir) #;1
 attack(Worker,farthest) train(Worker,20,EnemyDir) attack(Worker,lessHealthy) #; moveaway(Light) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; attack(Worker,lessHealthy) attack(All,lessHealthy) train(Worker,20,EnemyDir) #;0
 attack(Worker,lessHealthy) moveToUnit(All,Enemy,strongest) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;0
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; moveaway(Light) train(Heavy,20,Right) #;-1
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; build(Barrack,2,Down) harvest(1) #;0
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(Worker,farthest) train(Worker,20,EnemyDir) attack(Worker,lessHealthy) #;-1
 build(Base,1,Right) harvest(2) harvest(1) #; attack(Heavy,lessHealthy) #;-1
 attack(All,closest) harvest(2) harvest(2) #; moveaway(Light) #;0
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 train(Heavy,20,Right) attack(All,closest) train(Heavy,20,Right) attack(Worker,lessHealthy) #; build(Base,1,Right) harvest(2) harvest(1) #;0
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; build(Barrack,1,Right) attack(Light,closest) attack(Ranged,farthest) #;0
 build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; attack(Light,lessHealthy) attack(Ranged,weakest) harvest(4) #;-1
 train(Worker,20,EnemyDir) attack(All,weakest) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;0
 attack(All,closest) train(Worker,20,EnemyDir) #; harvest(2) build(Barrack,1,Down) #;0
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #;0
 build(Base,1,Right) harvest(2) harvest(1) #; build(All,2,Up) build(Base,2,Up) harvest(4) attack(Ranged,strongest) build(Barrack,2,Up) attack(Ranged,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) build(Barrack,2,Up) attack(Worker,mostHealthy) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;1
 attack(Worker,farthest) train(Worker,20,EnemyDir) attack(Worker,lessHealthy) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Ranged,20,Left) build(All,2,Left) attack(All,weakest) #; attack(All,closest) train(Worker,20,EnemyDir) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; harvest(3) build(All,2,Right) #;0
 train(Worker,20,EnemyDir) harvest(1) #; train(Worker,20,Up) attack(All,closest) build(Base,1,Left) train(Worker,20,Up) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #;0
 attack(All,closest) attack(All,closest) #; train(Worker,20,EnemyDir) attack(All,weakest) #;1
 moveaway(Light) train(Heavy,20,Right) #; train(Worker,20,EnemyDir) harvest(1) #;-1
 moveToUnit(Worker,Enemy,farthest) #; train(Worker,20,EnemyDir) attack(All,weakest) #;1
 attack(All,closest) train(Worker,20,EnemyDir) #; attack(All,closest) harvest(2) harvest(2) #;0
 moveaway(Light) #; build(Barrack,2,Down) harvest(1) #;-1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; attack(Heavy,strongest) moveaway(Worker) #;0
 build(Barrack,1,Right) attack(Light,closest) attack(Ranged,farthest) #; build(Base,1,Right) harvest(2) harvest(1) #;-1
 attack(All,closest) attack(All,closest) #; attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #;1
 harvest(1) harvest(4) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Light,20,Down) moveaway(All) #; train(Worker,20,EnemyDir) attack(All,weakest) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;0
 train(Light,20,Right) harvest(2) build(Base,2,Left) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 train(Worker,20,EnemyDir) attack(All,closest) #; attack(Light,lessHealthy) attack(Ranged,weakest) harvest(4) #;0
 build(Base,1,Right) harvest(2) harvest(1) #; attack(All,closest) train(All,20,Left) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;0
 train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;0
 train(Worker,20,EnemyDir) harvest(1) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) harvest(1) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 moveaway(Heavy) #; train(Worker,20,EnemyDir) attack(All,weakest) #;1
 attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #; harvest(1) #;0
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; build(Base,1,Right) harvest(2) harvest(1) #;-1
 train(Worker,20,EnemyDir) attack(All,closest) #; moveaway(Ranged) moveaway(Ranged) build(All,2,Down) #;0
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; train(Ranged,20,Left) build(All,2,Left) attack(All,weakest) #;-1
 attack(Worker,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) attack(Worker,lessHealthy) #; attack(All,lessHealthy) #;0
 moveaway(Light) #; attack(All,closest) attack(Worker,lessHealthy) #;1
 attack(Ranged,strongest) train(Worker,20,EnemyDir) train(Worker,20,EnemyDir) attack(Ranged,strongest) #; build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #;-1
 moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #; attack(All,closest) attack(Worker,lessHealthy) #;1
 moveToUnit(Heavy,Ally,weakest) harvest(2) train(Heavy,20,Up) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,closest) #;1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) attack(All,weakest) #;1
 harvest(1) #; moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #;-1
 moveToUnit(Worker,Ally,mostHealthy) train(Worker,20,Down) #; train(Ranged,20,EnemyDir) attack(Worker,farthest) train(Ranged,20,EnemyDir) #;-1
 build(All,2,Up) train(Heavy,20,Up) harvest(4) attack(All,strongest) build(Barrack,2,Up) attack(All,strongest) build(Barrack,2,Up) build(All,2,Up) build(All,2,Up) #; train(Worker,20,EnemyDir) harvest(1) attack(Worker,lessHealthy) attack(Worker,lessHealthy) #;1
 attack(All,lessHealthy) #; train(Worker,20,EnemyDir) attack(All,closest) #;1
 build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #; train(Light,20,Right) harvest(2) build(Base,2,Left) #;0
 moveToUnit(Light,Ally,farthest) moveToUnit(Worker,Ally,lessHealthy) #; build(All,2,Left) attack(All,closest) attack(Worker,lessHealthy) #;1
 train(Worker,20,EnemyDir) build(Base,2,Down) #; attack(All,lessHealthy) train(Worker,20,EnemyDir) attack(All,weakest) #;1
 harvest(4) train(Worker,20,EnemyDir) attack(All,closest) #; moveaway(Light) #;0
